module,type,name,res_id,src,value
base,field,"res.config.installer,write_date",0,Last Updated on,Last Updated on
base,field,"res.config.settings,write_date",0,Last Updated on,Last Updated on
base,field,"res.country,write_date",0,Last Updated on,Last Updated on
base,field,"res.country.group,write_date",0,Last Updated on,Last Updated on
base,field,"res.country.state,write_date",0,Last Updated on,Last Updated on
base,field,"res.currency,write_date",0,Last Updated on,Last Updated on
base,field,"res.currency.rate,write_date",0,Last Updated on,Last Updated on
base,field,"res.font,write_date",0,Last Updated on,Last Updated on
base,field,"res.groups,write_date",0,Last Updated on,Last Updated on
base,field,"res.lang,write_date",0,Last Updated on,Last Updated on
base,field,"res.partner,write_date",0,Last Updated on,Last Updated on
base,field,"res.partner.bank,write_date",0,Last Updated on,Last Updated on
base,field,"res.partner.bank.type,write_date",0,Last Updated on,Last Updated on
base,field,"res.partner.bank.type.field,write_date",0,Last Updated on,Last Updated on
base,field,"res.partner.category,write_date",0,Last Updated on,Last Updated on
base,field,"res.partner.title,write_date",0,Last Updated on,Last Updated on
base,field,"res.request.link,write_date",0,Last Updated on,Last Updated on
base,field,"res.users,write_date",0,Last Updated on,Last Updated on
base,field,"wizard.ir.model.menu.create,write_date",0,Last Updated on,Last Updated on
base,field,"workflow,write_date",0,Last Updated on,Last Updated on
base,field,"workflow.activity,write_date",0,Last Updated on,Last Updated on
base,field,"workflow.transition,write_date",0,Last Updated on,Last Updated on
base,field,"ir.module.module,installed_version",0,Latest Version,最新版本
base,field,"res.users,login_date",0,Latest connection,最后连接
base,model,"res.country,name",base.lv,Latvia,拉脱维亚
base,selection,"base.language.install,lang",0,Latvian / latviešu valoda,Latvian / latviešu valoda
base,view,ir.actions.todo,base.config_wizard_step_view_form,Launch,启动
base,view,ir.actions.todo,base.ir_actions_todo_tree,Launch,启动
base,selection,"ir.actions.todo,type",0,Launch Automatically,自动启动
base,view,ir.actions.todo,base.config_wizard_step_view_form,Launch Configuration Wizard,启动配置向导
base,view,ir.actions.todo,base.ir_actions_todo_tree,Launch Configuration Wizard,启动配置向导
base,selection,"ir.actions.todo,type",0,Launch Manually,手动启动
base,selection,"ir.actions.todo,type",0,Launch Manually Once,手动一次性启动
base,view,base.language.export,base.wizard_lang_export,Launchpad,Launchpad
base,model,"ir.module.module,shortdesc",base.module_crm_project_issue,Lead to Issue,Lead to Issue
base,model,"ir.module.module,summary",base.module_crm,"Leads, Opportunities, Phone Calls",线索，商机，电话
base,model,"ir.module.module,shortdesc",base.module_hr_holidays,Leave Management,休假管理
base,model,"res.country,name",base.lb,Lebanon,黎巴嫩
base,field,"res.partner.category,parent_left",0,Left parent,Left parent
base,selection,"res.lang,direction",0,Left-to-Right,从左到右
base,view,ir.sequence,base.sequence_view,"Legend (for prefix, suffix)",图例（前缀，后缀）
base,view,res.lang,base.res_lang_form,Legends for Date and Time Formats,日期与时间格式图例
base,model,"res.country,name",base.ls,Lesotho,莱索托
base,model,"ir.module.category,description",base.module_category_knowledge_management,Lets you install addons geared towards sharing knowledge with and between your employees.,允许您安装附加模块以便使您可以与您的雇员分享知识。
base,model,"ir.module.category,description",base.module_category_tools,"Lets you install various interesting but non-essential tools like Survey, Lunch and Ideas box.","让你安装各种有趣的但非必需的工具如： 调查, 午餐 和 创意"
base,model,"ir.module.category,description",base.module_category_report_designer,Lets you install various tools to simplify and enhance Odoo's report creation.,Lets you install various tools to simplify and enhance Odoo's report creation.
base,view,ir.logging,base.ir_logging_search_view,Level,Level
base,field,"ir.logging,level",0,Level,Level
base,model,"res.country,name",base.lr,Liberia,利比里亚
base,model,"res.country,name",base.ly,Libya,利比亚
base,field,"ir.module.module,license",0,License,许可
base,model,"res.country,name",base.li,Liechtenstein,列支敦士登
base,field,"ir.actions.act_window,limit",0,Limit,数量限制
base,field,"ir.logging,line",0,Line,Line
base,field,"ir.actions.server,link_field_id",0,Link using field,Link using field
base,model,"ir.module.module,shortdesc",base.module_web_linkedin,LinkedIn Integration,LinkedIn 集成
base,help,"ir.model.fields,modules",0,List of modules in which the field is defined,模块定义的字段列表
base,help,"ir.model,modules",0,List of modules in which the object is defined or inherited,此模型在哪些模块里被定义和继承的
base,help,"ir.model.fields,selection",0,"List of options for a selection field, specified as a Python expression defining a list of (key, label) pairs. For example: [('blue','Blue'),('yellow','Yellow')]","选择字段的选项列表，请指定一个 Python 形如 (key, label) 的列表表达式，比如： [('blue',u'蓝色'),('yellow',u'黄色')]"
base,model,"res.country,name",base.lt,Lithuania,立陶宛
base,selection,"base.language.install,lang",0,Lithuanian / Lietuvių kalba,立陶宛语 / Lietuvių kalba
base,model,"ir.module.module,shortdesc",base.module_im_livechat,Live Chat,Live Chat
base,model,"ir.module.module,summary",base.module_im_livechat,Live Chat with Visitors/Customers,Live Chat with Visitors/Customers
base,view,base.language.install,base.view_base_language_install,Load,加载
base,view,base.language.install,base.view_base_language_install,Load a Translation,导入一个翻译
base,model,"ir.actions.act_window,name",base.action_view_base_language_install,Load a Translation,导入一个翻译
base,model,"ir.ui.menu,name",base.menu_view_base_language_install,Load a Translation,导入一个翻译
base,model,"ir.actions.act_window,name",base.open_module_tree,Local Modules,Local Modules
base,model,"ir.ui.menu,name",base.menu_module_tree,Local Modules,Local Modules
base,field,"res.lang,code",0,Locale Code,地区代码
base,model,"ir.module.category,name",base.module_category_localization,Localization,本地化
base,model,"ir.ui.menu,name",base.menu_localisation,Localization,本地化
base,view,res.users,base.view_users_form,Localization,本地化
base,view,ir.logging,base.ir_logging_form_view,Log,Log
base,model,"ir.actions.act_window,name",base.ir_logging_all_act,Logging,Logging
base,model,"ir.ui.menu,name",base.ir_logging_all_menu,Logging,Logging
base,field,"res.users,login",0,Login,用户名
base,field,"res.company,logo",0,Logo,徽标
base,field,"res.company,logo_web",0,Logo Web,网页标识
base,view,ir.logging,base.ir_logging_search_view,Logs,日志
base,view,ir.logging,base.ir_logging_tree_view,Logs,日志
base,model,"res.partner.title,name",base.res_partner_title_ltd,Ltd,有限公司
base,model,"ir.module.module,summary",base.module_lunch,"Lunch Order, Meal, Food",午餐订单，膳食，食物
base,model,"ir.module.module,shortdesc",base.module_lunch,Lunch Orders,午餐订单管理
base,model,"res.country,name",base.lu,Luxembourg,卢森堡
base,model,"ir.module.module,shortdesc",base.module_l10n_lu,Luxembourg - Accounting,卢森堡 - 会计
base,model,"ir.module.module,shortdesc",base.module_mrp,MRP,生产资源计划模块
base,model,"ir.module.module,shortdesc",base.module_mrp_byproduct,MRP Byproducts,MRP 副产品
base,model,"res.country,name",base.mo,Macau,澳门特别行政区
base,model,"res.country,name",base.mk,"Macedonia, the former Yugoslav Republic of","Macedonia, the former Yugoslav Republic of"
base,selection,"base.language.install,lang",0,Macedonian / македонски јазик,Macedonian / македонски јазик
base,model,"res.country,name",base.mg,Madagascar,马达加斯加
base,model,"res.partner.title,name",base.res_partner_title_madam,Madam,女士
base,code,addons\base\ir\ir_mail_server.py,503,Mail Delivery Failed,Mail Delivery Failed
base,code,addons\base\ir\ir_mail_server.py,499,"Mail delivery failed via SMTP server '%s'.
%s: %s","Mail delivery failed via SMTP server '%s'.
%s: %s"
base,model,"ir.module.module,shortdesc",base.module_website_mail_group,Mailing List Archive,Mailing List Archive
base,field,"multi_company.default,company_id",0,Main Company,母公司
base,field,"ir.actions.report.xml,report_rml",0,Main Report File Path/controller,Main Report File Path/controller
base,field,"ir.module.module,maintainer",0,Maintainer,维护者
base,model,"res.country,name",base.mw,Malawi,马拉维
base,selection,"base.language.install,lang",0,Malayalam / മലയാളം,Malayalam / മലയാളം
base,model,"res.country,name",base.my,Malaysia,马来西亚
base,model,"res.country,name",base.mv,Maldives,马尔代夫
base,model,"res.country,name",base.ml,Mali,马里
base,model,"res.country,name",base.mt,Malta,马耳他
base,model,"res.groups,name",base.group_multi_salesteams,Manage Sales Teams,Manage Sales Teams
base,model,"res.groups,name",base.group_website_designer,Manage Website and qWeb view,Manage Website and qWeb view
base,model,"ir.actions.act_window,help",base.grant_menu_access,Manage and customize the items available and displayed in your Odoo system menu. You can delete an item by clicking on the box at the beginning of each line and then delete it through the button that appeared. Items can be assigned to specific groups in order to make them accessible to some users within the system.,Manage and customize the items available and displayed in your Odoo system menu. You can delete an item by clicking on the box at the beginning of each line and then delete it through the button that appeared. Items can be assigned to specific groups in order to make them accessible to some users within the system.
base,model,"ir.module.category,description",base.module_category_customer_relationship_management,"Manage relations with prospects and customers using leads, opportunities, requests or issues.",使用线索，商机，请求或者议题等管理潜在机会和客户关系。
base,model,"ir.actions.act_window,help",base.action_partner_title_contact,"Manage the contact titles you want to have available in your system and the way you want to print them in letters and other documents. Some example: Mr., Mrs. ",管理您系统中可用的联系人称谓，这样您可以在信函或其它文档中使用它们，如：先生，女士 。 
base,model,"ir.actions.act_window,help",base.action_partner_title_partner,"Manage the partner titles you want to have available in your system. The partner titles is the legal status of the company: Private Limited, SA, etc.",管理您系统中可用的业务伙伴称谓。业务伙伴称谓是公司的法律状态，如：私人有限公司、股份制公司等。
base,model,"ir.module.module,summary",base.module_openacademy,Manage trainings,Manage trainings
base,model,"res.groups,name",base.group_sale_manager,Manager,经理
base,model,"ir.module.category,name",base.module_category_managing_vehicles_and_contracts,Managing vehicles and contracts,车辆和合同管理
base,help,"ir.actions.todo,type",0,"Manual: Launched manually.
Automatic: Runs whenever the system is reconfigured.
Launch Manually Once: after having been launched manually, it sets automatically to Done.","手动：手动执行。

自动：当系统重新启动时运行。

手动执行一次：手动执行后，它执行完成动作。"
base,model,"res.partner.category,name",base.res_partner_category_14,Manufacturer,制造商
base,model,"ir.module.category,name",base.module_category_manufacturing,Manufacturing,生产
base,model,"ir.module.module,shortdesc",base.module_mrp_operations,Manufacturing Operations,生产工序
base,model,"ir.module.module,summary",base.module_mrp,"Manufacturing Orders, Bill of Materials, Routing",生成订单，BOM，工艺路线
