module,type,name,res_id,src,value
account,field,"account.config.settings,sale_journal_id",0,Sale journal,
account,field,"account.config.settings,sale_refund_journal_id",0,Sale refund journal,
account,view,website,account.report_salepurchasejournal,Sale/Purchase Journal,
account,model,"ir.ui.menu,name",account.menu_account_print_sale_purchase_journal,Sale/Purchase Journals,
account,view,account.analytic.line,account.view_account_analytic_line_filter,Sales,
account,view,product.template,account.product_template_form_view,Sales,
account,code,addons\account\account.py,3185,Sales Journal,
account,code,addons\account\account.py,3187,Sales Refund Journal,
account,field,"wizard.multi.charts.accounts,sale_tax_rate",0,Sales Tax(%),
account,model,"ir.actions.act_window,name",account.action_report_account_sales_tree_all,Sales by Account,
account,view,report.account.sales,account.view_report_account_sales_graph,Sales by Account,
account,view,report.account.sales,account.view_report_account_sales_search,Sales by Account,
account,view,report.account.sales,account.view_report_account_sales_tree,Sales by Account,
account,view,report.account_type.sales,account.view_report_account_type_sales_graph,Sales by Account,
account,view,report.account_type.sales,account.view_report_account_type_sales_search,Sales by Account,
account,model,"ir.actions.act_window,name",account.action_report_account_type_sales_tree_all,Sales by Account Type,
account,view,report.account_type.sales,account.view_report_account_type_sales_form,Sales by Account Type,
account,view,report.account_type.sales,account.view_report_account_type_sales_tree,Sales by Account Type,
account,field,"account.config.settings,sale_tax_rate",0,Sales tax (%),
account,view,account.invoice,account.view_account_invoice_filter,Salesperson,
account,field,"account.invoice,user_id",0,Salesperson,
account,view,account.invoice.report,account.view_account_invoice_report_search,Salesperson,
account,field,"account.invoice.report,user_id",0,Salesperson,
account,view,account.journal,account.view_account_journal_search,Search Account Journal,
account,view,account.account.template,account.view_account_template_search,Search Account Templates,
account,view,account.analytic.line,account.view_account_analytic_line_filter,Search Analytic Lines,
account,view,account.bank.statement,account.view_account_bank_statement_filter,Search Bank Statements,
account,view,account.bank.statement,account.view_bank_statement_search,Search Bank Statements,
account,view,account.chart.template,account.view_account_chart_template_seacrh,Search Chart of Account Templates,
account,view,account.fiscalyear,account.view_account_fiscalyear_search,Search Fiscalyear,
account,view,account.invoice,account.view_account_invoice_filter,Search Invoice,
account,view,account.move.line,account.view_account_move_line_filter,Search Journal Items,
account,view,account.move,account.view_account_move_filter,Search Move,
account,view,account.period,account.view_account_period_search,Search Period,
account,view,account.tax.template,account.view_account_tax_template_search,Search Tax Templates,
account,view,account.tax,account.view_account_tax_search,Search Taxes,
account,view,account.tax.code.template,account.view_tax_code_template_search,Search tax template,
account,field,"account.account,currency_id",0,Secondary Currency,
account,field,"account.account.template,currency_id",0,Secondary Currency,
account,field,"account.bank.accounts.wizard,currency_id",0,Secondary Currency,
account,help,"account.journal,type",0,Select 'Sale' for customer invoices journals. Select 'Purchase' for supplier invoices journals. Select 'Cash' or 'Bank' for journals that are used in customer or supplier payments. Select 'General' for miscellaneous operations journals. Select 'Opening/Closing Situation' for entries generated for new fiscal years.,
account,help,"account.aged.trial.balance,chart_account_id",0,Select Charts of Accounts,
account,help,"account.balance.report,chart_account_id",0,Select Charts of Accounts,
account,help,"account.central.journal,chart_account_id",0,Select Charts of Accounts,
account,help,"account.common.account.report,chart_account_id",0,Select Charts of Accounts,
account,help,"account.common.journal.report,chart_account_id",0,Select Charts of Accounts,
account,help,"account.common.partner.report,chart_account_id",0,Select Charts of Accounts,
account,help,"account.common.report,chart_account_id",0,Select Charts of Accounts,
account,help,"account.general.journal,chart_account_id",0,Select Charts of Accounts,
account,help,"account.partner.balance,chart_account_id",0,Select Charts of Accounts,
account,help,"account.partner.ledger,chart_account_id",0,Select Charts of Accounts,
account,help,"account.print.journal,chart_account_id",0,Select Charts of Accounts,
account,help,"account.report.general.ledger,chart_account_id",0,Select Charts of Accounts,
account,help,"account.vat.declaration,chart_account_id",0,Select Charts of Accounts,
account,help,"accounting.report,chart_account_id",0,Select Charts of Accounts,
account,help,"account.vat.declaration,chart_tax_id",0,Select Charts of Taxes,
account,view,account.config.settings,account.view_account_config_settings,Select Company,
account,help,"account.open.closed.fiscalyear,fyear_id",0,Select Fiscal Year which you want to remove entries for its End of year entries journal,
account,code,addons\account\static\src\js\account_widgets.js,966,Select Partner,
account,view,account.analytic.balance,account.account_analytic_balance_view,Select Period,
account,view,account.analytic.cost.ledger,account.account_analytic_cost_view,Select Period,
account,view,account.analytic.inverted.balance,account.account_analytic_invert_balance_view,Select Period,
account,view,account.analytic.journal.report,account.account_analytic_journal_view,Select Period,
account,help,"account.fiscalyear.close,fy_id",0,Select a Fiscal year to close,
account,view,account.installer,account.view_account_configuration_installer,"Select a configuration package to setup automatically your
                        taxes and chart of accounts.",
account,help,"account.change.currency,currency_id",0,Select a currency to apply on the invoice,
account,help,"account.fiscalyear.close.state,fy_id",0,Select a fiscal year to close,
account,code,addons\account\wizard\account_financial_report.py,72,Select a starting and an ending period,
account,code,addons\account\wizard\account_report_common.py,163,Select a starting and an ending period.,
account,help,"account.payment.term.line,value",0,Select here the kind of valuation related to this payment term line. Note that you should have your last line with the type 'Balance' to ensure that the whole amount will be treated.,
account,view,account.analytic.cost.ledger.journal.report,account.account_analytic_cost_ledger_journal_view,Select period,
account,view,account.analytic.chart,account.account_analytic_chart_view,Select the Period for Analysis,
account,code,addons\account\wizard\account_validate_account_move.py,60,Selected Entry Lines does not have any account move entries in draft state.,
account,code,addons\account\wizard\account_invoice_state.py,64,Selected invoice(s) cannot be cancelled as they are already in 'Cancelled' or 'Done' state.,
account,code,addons\account\wizard\account_invoice_state.py,41,Selected invoice(s) cannot be confirmed as they are not in 'Draft' or 'Pro-Forma' state.,
account,view,account.invoice,account.invoice_form,Send by Email,
account,field,"account.config.settings,module_product_email_template",0,Send products tools and information at the invoice confirmation,
account,field,"account.invoice,sent",0,Sent,
account,selection,"report.account.sales,month",0,September,
account,selection,"report.account_type.sales,month",0,September,
account,field,"account.bank.statement.line,sequence",0,Sequence,
account,field,"account.financial.report,sequence",0,Sequence,
account,field,"account.fiscal.position,sequence",0,Sequence,
account,field,"account.invoice.line,sequence",0,Sequence,
account,field,"account.invoice.tax,sequence",0,Sequence,
account,field,"account.model.line,sequence",0,Sequence,
account,field,"account.sequence.fiscalyear,sequence_id",0,Sequence,
account,field,"account.tax,sequence",0,Sequence,
account,field,"account.tax.code,sequence",0,Sequence,
account,field,"account.tax.code.template,sequence",0,Sequence,
account,field,"account.tax.template,sequence",0,Sequence,
account,field,"ir.sequence,fiscal_ids",0,Sequences,
account,model,"ir.actions.act_window,name",account.action_wizard_multi_chart,Set Your Accounting Options,
